,Team1,Team2,WL,delta_Win_Percentage,delta_Score_Margin
141923,1209,1426,False,-0.188,-0.188
141924,1363,1429,False,-0.269,-0.269
141925,1316,1433,False,-0.073,-0.073
141926,1435,1444,True,0.227,0.227
141927,1324,1438,False,-0.132,-0.132
141928,1262,1447,False,-0.32,-0.32
141929,1439,1452,False,-0.189,-0.189
141930,1148,1463,False,-0.64,-0.64
141931,1123,1152,True,0.547,0.547
141932,1125,1369,True,0.522,0.522
141933,1136,1171,True,-0.1,-0.1
141934,1144,1457,True,-0.357,-0.357
141935,1158,1241,True,-0.112,-0.112
141936,1166,1385,True,0.337,0.337
141937,1167,1288,True,0.457,0.457
141938,1195,1247,True,0.285,0.285
141939,1157,1205,False,0.11,0.11
141940,1211,1365,True,0.448,0.448
141941,1217,1459,True,-0.004,-0.004
141942,1219,1347,True,0.16,0.16
141943,1174,1220,False,-0.486,-0.486
141944,1225,1315,True,0.13,0.13
141945,1126,1239,False,-0.029,-0.029
141946,1188,1240,False,0.007,0.007
141947,1280,1300,True,0.107,0.107
141948,1285,1319,True,0.514,0.514
141949,1186,1294,False,0.224,0.224
141950,1189,1318,False,-0.064,-0.064
141951,1334,1360,True,-0.045,-0.045
141952,1139,1344,False,-0.02,-0.02
141953,1339,1362,False,-0.128,-0.128
141954,1286,1381,False,0.29,0.29
141955,1140,1388,False,-0.151,-0.151
141956,1183,1399,False,-0.214,-0.214
141957,1406,1456,True,-0.021,-0.021
141958,1271,1420,False,0.071,0.071
141959,1255,1421,False,-0.412,-0.412
141960,1180,1423,False,-0.567,-0.567
141961,1437,1462,True,0.009,0.009
141962,1179,1455,False,-0.542,-0.542
141963,1143,1160,True,0.041,0.041
141964,1237,1377,True,-0.013,-0.013
141965,1303,1442,True,0.26,0.26
141966,1317,1427,True,0.2,0.2
141967,1176,1355,False,-0.258,-0.258
141968,1390,1428,True,-0.275,-0.275
141969,1425,1450,True,0.369,0.369
141970,1349,1431,False,-0.23,-0.23
141971,1417,1449,False,-0.094,-0.094
141972,1101,1146,True,0.083,0.083
141973,1102,1363,True,0.186,0.186
141974,1103,1252,True,0.435,0.435
141975,1104,1313,True,0.079,0.079
141976,1107,1165,True,0.409,0.409
141977,1108,1341,True,0.238,0.238
141978,1114,1407,True,0.63,0.63
141979,1117,1375,True,-0.077,-0.077
141980,1120,1397,True,-0.086,-0.086
141981,1129,1161,True,0.1,0.1
141982,1136,1148,True,0.095,0.095
141983,1119,1137,False,0.029,0.029
141984,1140,1334,True,0.457,0.457
141985,1145,1265,True,0.191,0.191
141986,1151,1154,True,0.603,0.603
141987,1153,1409,True,0.043,0.043
141988,1155,1199,True,-0.046,-0.046
141989,1157,1457,True,-0.113,-0.113
141990,1163,1408,True,0.353,0.353
141991,1167,1415,True,0.337,0.337
141992,1169,1288,True,0.019,0.019
141993,1173,1182,True,0.297,0.297
141994,1178,1464,True,0.183,0.183
141995,1130,1181,False,-0.478,-0.478
141996,1183,1240,True,0.186,0.186
141997,1122,1184,False,0.018,0.018
141998,1180,1189,False,-0.267,-0.267
141999,1190,1441,True,0.223,0.223
142000,1191,1283,True,0.34,0.34
142001,1192,1383,True,0.096,0.096
142002,1196,1208,True,-0.018,-0.018
142003,1202,1440,True,0.294,0.294
142004,1205,1255,True,0.234,0.234
142005,1207,1266,True,-0.151,-0.151
142006,1209,1402,True,0.052,0.052
142007,1211,1362,True,0.298,0.298
142008,1105,1212,False,0.214,0.214
142009,1218,1224,True,0.5,0.5
142010,1149,1219,False,-0.421,-0.421
142011,1220,1406,True,0.119,0.119
142012,1222,1396,True,0.054,0.054
142013,1223,1322,True,0.24,0.24
142014,1225,1294,True,0.337,0.337
142015,1231,1304,True,0.31,0.31
142016,1232,1260,True,0.0,0.0
142017,1233,1346,True,0.388,0.388
142018,1234,1345,True,-0.088,-0.088
142019,1106,1238,False,-0.117,-0.117
142020,1174,1241,False,-0.412,-0.412
142021,1124,1242,False,-0.223,-0.223
142022,1246,1279,True,0.14,0.14
142023,1249,1311,True,0.011,0.011
142024,1131,1250,False,0.032,0.032
142025,1256,1379,True,0.441,0.441
142026,1248,1259,False,-0.1,-0.1
142027,1261,1435,True,-0.018,-0.018
142028,1135,1263,False,-0.008,-0.008
142029,1193,1264,False,0.175,0.175
142030,1268,1321,True,0.125,0.125
142031,1273,1359,True,0.161,0.161
142032,1274,1393,True,0.187,0.187
142033,1276,1336,True,0.136,0.136
142034,1277,1278,True,0.595,0.595
142035,1281,1366,True,-0.16,-0.16
142036,1285,1381,True,0.478,0.478
142037,1286,1319,True,0.326,0.326
142038,1254,1291,False,0.092,0.092
142039,1287,1293,False,0.069,0.069
142040,1221,1298,False,-0.139,-0.139
142041,1305,1461,True,0.167,0.167
142042,1201,1307,False,0.188,0.188
142043,1312,1420,True,0.314,0.314
142044,1210,1314,False,-0.248,-0.248
142045,1186,1315,False,0.017,0.017
142046,1185,1316,False,-0.15,-0.15
142047,1318,1423,True,-0.236,-0.236
142048,1156,1324,False,-0.423,-0.423
142049,1235,1328,False,-0.125,-0.125
142050,1329,1395,True,0.011,0.011
142051,1150,1330,False,-0.205,-0.205
142052,1127,1335,False,-0.103,-0.103
142053,1258,1337,False,-0.134,-0.134
142054,1271,1338,False,-0.355,-0.355
142055,1170,1340,False,0.035,0.035
142056,1144,1342,False,0.047,0.047
142057,1344,1385,True,0.471,0.471
142058,1348,1387,True,0.187,0.187
142059,1275,1354,False,-0.173,-0.173
142060,1320,1356,False,-0.052,-0.052
142061,1352,1357,False,-0.087,-0.087
142062,1230,1358,False,0.043,0.043
142063,1361,1429,True,0.236,0.236
142064,1339,1365,False,0.022,0.022
142065,1282,1367,False,0.071,0.071
142066,1177,1371,False,-0.468,-0.468
142067,1270,1372,False,-0.552,-0.552
142068,1310,1373,False,-0.417,-0.417
142069,1374,1378,True,0.591,0.591
142070,1272,1376,False,-0.183,-0.183
142071,1172,1382,False,-0.12,-0.12
142072,1384,1447,True,-0.263,-0.263
142073,1350,1386,False,-0.294,-0.294
142074,1360,1388,False,-0.563,-0.563
142075,1162,1392,False,-0.145,-0.145
142076,1369,1398,False,-0.532,-0.532
142077,1188,1399,False,-0.393,-0.393
142078,1116,1401,False,-0.265,-0.265
142079,1400,1403,False,0.012,0.012
142080,1380,1411,False,0.05,0.05
142081,1308,1414,False,-0.042,-0.042
142082,1187,1416,False,-0.025,-0.025
142083,1111,1418,False,-0.227,-0.227
142084,1251,1421,False,-0.3,-0.3
142085,1204,1426,False,-0.274,-0.274
142086,1206,1433,False,-0.362,-0.362
142087,1227,1434,False,-0.693,-0.693
142088,1166,1437,False,-0.29,-0.29
142089,1323,1438,False,-0.132,-0.132
142090,1301,1439,False,-0.091,-0.091
142091,1239,1444,False,0.062,0.062
142092,1226,1451,False,-0.259,-0.259
142093,1243,1452,False,-0.25,-0.25
142094,1297,1453,False,-0.386,-0.386
142095,1158,1456,False,-0.088,-0.088
142096,1353,1458,False,-0.431,-0.431
142097,1422,1459,False,-0.054,-0.054
142098,1454,1460,False,-0.025,-0.025
142099,1139,1462,False,-0.167,-0.167
142100,1216,1463,False,-0.497,-0.497
142101,1112,1113,True,0.289,0.289
142102,1143,1428,True,-0.061,-0.061
142103,1110,1159,False,-0.027,-0.027
142104,1160,1390,True,0.173,0.173
142105,1194,1198,False,-0.141,-0.141
142106,1200,1203,False,-0.145,-0.145
142107,1126,1213,False,-0.393,-0.393
142108,1179,1229,False,-0.348,-0.348
142109,1257,1448,True,0.387,0.387
142110,1267,1443,True,0.015,0.015
142111,1247,1269,False,-0.171,-0.171
142112,1176,1295,False,-0.065,-0.065
142113,1237,1303,False,-0.165,-0.165
142114,1228,1326,False,-0.165,-0.165
142115,1332,1333,False,0.218,0.218
142116,1214,1343,False,-0.111,-0.111
142117,1355,1442,True,0.482,0.482
142118,1331,1377,False,0.014,0.014
142119,1292,1412,False,-0.096,-0.096
142120,1349,1427,False,0.2,0.2
142121,1317,1431,False,-0.23,-0.23
142122,1217,1436,False,-0.177,-0.177
142123,1425,1449,False,0.073,0.073
142124,1417,1450,False,0.202,0.202
142125,1133,1455,False,-0.613,-0.613
142126,1136,1192,True,-0.315,-0.315
142127,1156,1178,False,-0.25,-0.25
142128,1190,1300,True,0.311,0.311
142129,1171,1193,False,-0.261,-0.261
142130,1106,1212,False,0.271,0.271
142131,1233,1310,True,0.469,0.469
142132,1105,1238,False,-0.174,-0.174
142133,1242,1328,True,0.098,0.098
142134,1148,1254,False,-0.378,-0.378
142135,1264,1373,True,-0.217,-0.217
142136,1145,1284,False,-0.37,-0.37
142137,1115,1290,False,0.013,0.013
142138,1291,1383,True,-0.028,-0.028
142139,1249,1309,False,0.01,0.01
142140,1199,1314,False,-0.23,-0.23
142141,1341,1380,True,-0.387,-0.387
142142,1346,1351,True,-0.094,-0.094
142143,1322,1358,False,-0.309,-0.309
142144,1368,1372,False,-0.498,-0.498
142145,1357,1384,False,-0.014,-0.014
142146,1265,1389,False,-0.234,-0.234
142147,1108,1411,False,-0.099,-0.099
142148,1438,1439,False,0.212,0.212
142149,1352,1447,False,-0.364,-0.364
142150,1395,1452,False,-0.401,-0.401
142151,1453,1460,True,0.03,0.03
142152,1297,1454,False,-0.331,-0.331
142153,1324,1464,False,0.356,0.356
142154,1103,1138,True,0.182,0.182
142155,1116,1435,True,-0.094,-0.094
142156,1124,1329,True,0.281,0.281
142157,1129,1429,True,0.117,0.117
142158,1139,1177,True,0.387,0.387
142159,1151,1273,True,0.296,0.296
142160,1155,1393,True,-0.046,-0.046
142161,1166,1207,True,0.108,0.108
142162,1197,1366,True,-0.261,-0.261
142163,1222,1408,True,0.357,0.357
142164,1223,1270,True,0.179,0.179
142165,1231,1458,True,0.156,0.156
142166,1234,1304,True,0.206,0.206
142167,1245,1444,True,0.214,0.214
142168,1246,1261,False,0.189,0.189
142169,1266,1344,True,-0.091,-0.091
142170,1272,1311,True,0.301,0.301
142171,1278,1336,False,-0.242,-0.242
142172,1313,1343,False,-0.294,-0.294
142173,1348,1350,True,0.031,0.031
142174,1154,1359,False,-0.146,-0.146
142175,1299,1367,False,0.073,0.073
142176,1120,1376,False,-0.387,-0.387
142177,1146,1394,False,-0.517,-0.517
142178,1163,1396,False,0.05,0.05
142179,1243,1400,False,-0.11,-0.11
142180,1187,1409,False,-0.27,-0.27
142181,1202,1422,False,0.137,0.137
142182,1386,1433,False,0.088,0.088
142183,1440,1459,False,-0.211,-0.211
142184,1107,1420,True,0.523,0.523
142185,1123,1405,True,0.065,0.065
142186,1125,1188,True,0.419,0.419
142187,1132,1275,True,0.063,0.063
142188,1110,1137,False,-0.165,-0.165
142189,1161,1424,True,-0.016,-0.016
142190,1162,1271,True,0.365,0.365
142191,1165,1224,True,0.0,0.0
142192,1172,1182,True,0.129,0.129
142193,1173,1269,True,0.343,0.343
142194,1176,1331,True,0.102,0.102
142195,1181,1448,True,0.342,0.342
142196,1141,1185,False,0.0,0.0
142197,1200,1247,True,0.285,0.285
142198,1201,1305,True,0.152,0.152
142199,1144,1205,False,-0.134,-0.134
142200,1208,1281,True,0.271,0.271
142201,1214,1288,True,0.4,0.4
142202,1142,1218,False,-0.547,-0.547
142203,1159,1221,False,-0.01,-0.01
142204,1229,1260,True,0.096,0.096
142205,1179,1232,False,-0.252,-0.252
142206,1235,1403,True,0.043,0.043
142207,1236,1377,True,0.31,0.31
142208,1119,1248,False,0.381,0.381
142209,1157,1251,False,0.232,0.232
142210,1169,1253,False,-0.277,-0.277
142211,1250,1259,False,0.216,0.216
142212,1216,1262,False,-0.076,-0.076
142213,1268,1353,True,0.556,0.556
142214,1283,1320,True,-0.249,-0.249
142215,1296,1325,True,-0.059,-0.059
142216,1131,1298,False,-0.015,-0.015
142217,1316,1391,True,0.366,0.366
142218,1321,1326,False,0.019,0.019
142219,1143,1332,False,-0.121,-0.121
142220,1210,1338,False,-0.069,-0.069
142221,1255,1342,False,-0.053,-0.053
142222,1149,1347,False,-0.261,-0.261
142223,1133,1356,False,-0.559,-0.559
142224,1361,1363,True,0.505,0.505
142225,1206,1382,False,-0.389,-0.389
142226,1203,1387,False,0.353,0.353
142227,1333,1390,False,0.117,0.117
142228,1127,1392,False,-0.533,-0.533
142229,1196,1397,False,0.135,0.135
142230,1183,1398,False,-0.25,-0.25
142231,1280,1401,False,-0.313,-0.313
142232,1378,1416,False,-0.158,-0.158
142233,1421,1457,True,-0.045,-0.045
142234,1263,1436,False,-0.339,-0.339
142235,1371,1437,False,-0.095,-0.095
142236,1191,1455,False,-0.015,-0.015
142237,1102,1461,False,0.0,0.0
142238,1385,1462,False,-0.618,-0.618
142239,1312,1463,False,-0.245,-0.245
142240,1114,1418,True,0.354,0.354
142241,1117,1419,True,-0.271,-0.271
142242,1122,1240,True,0.278,0.278
142243,1140,1365,True,0.355,0.355
142244,1150,1379,True,0.165,0.165
142245,1158,1220,True,-0.186,-0.186
142246,1168,1415,True,-0.101,-0.101
142247,1189,1241,True,-0.178,-0.178
142248,1192,1357,True,0.148,0.148
142249,1198,1443,True,-0.133,-0.133
142250,1209,1407,True,0.259,0.259
142251,1213,1410,True,0.608,0.608
142252,1226,1294,True,0.207,0.207
142253,1233,1351,True,0.294,0.294
142254,1237,1355,True,-0.387,-0.387
142255,1257,1301,True,0.257,0.257
142256,1145,1264,False,0.005,0.005
142257,1194,1267,False,-0.289,-0.289
142258,1228,1277,False,-0.412,-0.412
142259,1104,1279,False,-0.062,-0.062
142260,1282,1370,True,-0.108,-0.108
142261,1285,1340,True,0.242,0.242
142262,1170,1286,False,-0.019,-0.019
142263,1287,1369,True,0.475,0.475
142264,1148,1291,False,-0.286,-0.286
142265,1292,1431,True,0.147,0.147
142266,1295,1303,False,0.029,0.029
142267,1308,1430,True,0.344,0.344
142268,1310,1389,True,-0.248,-0.248
142269,1174,1318,False,-0.298,-0.298
142270,1130,1323,False,-0.437,-0.437
142271,1256,1330,False,0.071,0.071
142272,1334,1337,False,-0.336,-0.336
142273,1276,1345,False,-0.129,-0.129
142274,1254,1352,False,0.203,0.203
142275,1360,1362,False,-0.207,-0.207
142276,1193,1373,False,-0.042,-0.042
142277,1153,1374,False,-0.145,-0.145
142278,1204,1375,False,0.027,0.027
142279,1383,1384,True,0.038,0.038
142280,1258,1388,False,-0.406,-0.406
142281,1293,1399,False,-0.09,-0.09
142282,1184,1404,False,-0.081,-0.081
142283,1406,1423,True,-0.167,-0.167
142284,1412,1427,True,0.673,0.673
142285,1413,1414,False,-0.398,-0.398
142286,1112,1417,False,0.289,0.289
142287,1113,1425,False,-0.167,-0.167
142288,1111,1426,False,-0.398,-0.398
142289,1136,1447,False,-0.444,-0.444
142290,1315,1451,False,-0.259,-0.259
142291,1156,1453,False,-0.403,-0.403
142292,1454,1464,True,0.281,0.281
142293,1180,1456,False,-0.421,-0.421
142294,1103,1444,True,0.391,0.391
142295,1138,1245,True,-0.005,-0.005
142296,1178,1227,True,0.376,0.376
142297,1160,1428,False,-0.102,-0.102
142298,1324,1434,False,-0.144,-0.144
142299,1105,1115,True,0.115,0.115
142300,1106,1290,True,0.185,0.185
142301,1107,1436,True,0.136,0.136
142302,1111,1402,True,-0.158,-0.158
142303,1114,1419,True,0.29,0.29
142304,1116,1280,True,0.048,0.048
142305,1117,1418,True,-0.207,-0.207
142306,1119,1259,True,0.281,0.281
142307,1124,1235,True,0.0,0.0
142308,1125,1183,True,0.24,0.24
142309,1129,1201,True,-0.119,-0.119
142310,1131,1248,True,0.348,0.348
142311,1136,1291,True,-0.191,-0.191
142312,1137,1221,True,0.128,0.128
142313,1140,1362,True,0.205,0.205
142314,1132,1141,False,-0.045,-0.045
142315,1146,1249,True,-0.019,-0.019
142316,1161,1363,True,0.286,0.286
142317,1163,1272,True,0.147,0.147
142318,1166,1371,True,-0.195,-0.195
142319,1167,1282,True,0.403,0.403
142320,1168,1169,False,0.0,0.0
142321,1172,1206,True,0.269,0.269
142322,1158,1180,False,0.333,0.333
142323,1181,1439,True,0.121,0.121
142324,1184,1369,True,0.356,0.356
142325,1186,1225,True,-0.113,-0.113
142326,1190,1422,True,0.277,0.277
142327,1133,1191,False,-0.598,-0.598
142328,1148,1192,False,-0.41,-0.41
142329,1193,1351,True,0.2,0.2
142330,1195,1391,True,0.285,0.285
142331,1196,1261,True,0.0,0.0
142332,1151,1202,False,0.328,0.328
142333,1182,1203,False,-0.213,-0.213
142334,1204,1407,True,0.173,0.173
142335,1205,1347,True,-0.016,-0.016
142336,1177,1207,False,-0.165,-0.165
142337,1209,1375,True,0.113,0.113
142338,1210,1438,True,-0.212,-0.212
142339,1211,1339,True,0.426,0.426
142340,1213,1308,True,0.116,0.116
142341,1126,1214,False,-0.267,-0.267
142342,1171,1217,False,-0.096,-0.096
142343,1218,1364,True,0.266,0.266
142344,1219,1342,True,0.357,0.357
142345,1189,1220,False,-0.252,-0.252
142346,1223,1368,True,0.125,0.125
142347,1164,1224,False,-0.092,-0.092
142348,1230,1322,True,0.352,0.352
142349,1229,1232,False,0.096,0.096
142350,1233,1265,True,0.455,0.455
142351,1176,1236,False,-0.194,-0.194
142352,1237,1442,True,0.095,0.095
142353,1108,1238,False,-0.067,-0.067
142354,1241,1406,True,0.045,0.045
142355,1242,1403,True,0.266,0.266
142356,1244,1252,True,-0.013,-0.013
142357,1104,1246,False,-0.202,-0.202
142358,1173,1247,False,0.514,0.514
142359,1110,1250,False,-0.129,-0.129
142360,1144,1251,False,-0.012,-0.012
142361,1253,1413,True,0.242,0.242
142362,1157,1255,False,0.344,0.344
142363,1150,1256,False,-0.276,-0.276
142364,1266,1385,True,0.38,0.38
142365,1198,1267,False,-0.148,-0.148
142366,1268,1458,True,0.125,0.125
142367,1154,1273,False,-0.307,-0.307
142368,1199,1274,False,-0.187,-0.187
142369,1208,1279,False,-0.031,-0.031
142370,1120,1281,False,0.032,0.032
142371,1260,1283,False,0.065,0.065
142372,1284,1346,True,0.494,0.494
142373,1170,1285,False,-0.207,-0.207
142374,1287,1404,True,0.038,0.038
142375,1175,1288,False,-0.1,-0.1
142376,1292,1427,True,0.577,0.577
142377,1240,1293,False,-0.31,-0.31
142378,1185,1296,False,-0.103,-0.103
142379,1159,1298,False,-0.149,-0.149
142380,1303,1377,True,0.152,0.152
142381,1304,1353,True,0.277,0.277
142382,1102,1305,False,-0.167,-0.167
142383,1127,1306,False,-0.319,-0.319
142384,1307,1429,True,0.048,0.048
142385,1264,1310,False,0.2,0.2
142386,1101,1311,False,0.075,0.075
142387,1197,1313,False,-0.262,-0.262
142388,1314,1393,True,0.23,0.23
142389,1226,1315,False,0.0,0.0
142390,1239,1316,False,-0.204,-0.204
142391,1317,1349,True,0.0,0.0
142392,1319,1381,True,-0.036,-0.036
142393,1179,1320,False,-0.436,-0.436
142394,1278,1321,False,-0.367,-0.367
142395,1123,1325,False,-0.064,-0.064
142396,1243,1328,False,-0.266,-0.266
142397,1295,1331,False,0.167,0.167
142398,1143,1333,False,0.097,0.097
142399,1258,1334,False,0.202,0.202
142400,1337,1388,True,-0.272,-0.272
142401,1323,1338,False,0.011,0.011
142402,1286,1340,False,0.054,0.054
142403,1335,1343,False,-0.408,-0.408
142404,1300,1354,False,-0.203,-0.203
142405,1309,1358,False,-0.258,-0.258
142406,1360,1365,False,-0.057,-0.057
142407,1299,1366,False,-0.16,-0.16
142408,1312,1367,False,0.283,0.283
142409,1152,1370,False,-0.395,-0.395
142410,1376,1435,True,0.148,0.148
142411,1330,1379,False,0.37,0.37
142412,1212,1380,False,-0.47,-0.47
142413,1269,1382,False,-0.295,-0.295
142414,1352,1383,False,-0.139,-0.139
142415,1254,1384,False,0.102,0.102
142416,1145,1389,False,-0.043,-0.043
142417,1262,1392,False,-0.443,-0.443
142418,1270,1394,False,-0.498,-0.498
142419,1395,1400,True,-0.261,-0.261
142420,1187,1396,False,-0.281,-0.281
142421,1188,1398,False,-0.429,-0.429
142422,1122,1399,False,-0.122,-0.122
142423,1397,1401,False,-0.324,-0.324
142424,1275,1405,False,-0.141,-0.141
142425,1341,1411,False,-0.337,-0.337
142426,1412,1431,True,0.243,0.243
142427,1414,1415,True,0.332,0.332
142428,1113,1417,False,0.0,0.0
142429,1263,1420,False,0.048,0.048
142430,1149,1421,False,-0.423,-0.423
142431,1174,1423,False,-0.534,-0.534
142432,1112,1425,False,0.122,0.122
142433,1410,1430,False,-0.148,-0.148
142434,1440,1441,False,-0.211,-0.211
142435,1194,1443,False,-0.274,-0.274
142436,1357,1447,False,-0.277,-0.277
142437,1449,1450,True,0.296,0.296
142438,1294,1451,False,-0.466,-0.466
142439,1329,1452,False,-0.39,-0.39
142440,1156,1454,False,-0.348,-0.348
142441,1356,1455,False,-0.054,-0.054
142442,1318,1456,False,-0.09,-0.09
142443,1359,1459,False,-0.046,-0.046
142444,1297,1460,False,-0.356,-0.356
142445,1424,1461,False,0.116,0.116
142446,1453,1464,False,0.336,0.336
142447,1153,1378,True,0.446,0.446
142448,1155,1257,True,-0.194,-0.194
142449,1228,1345,True,-0.324,-0.324
142450,1231,1326,True,0.175,0.175
142451,1277,1336,True,0.353,0.353
142452,1227,1324,False,-0.549,-0.549
142453,1332,1390,True,0.335,0.335
142454,1200,1350,False,0.052,0.052
142455,1374,1416,True,0.433,0.433
142456,1348,1386,False,-0.263,-0.263
142457,1408,1409,False,-0.292,-0.292
142458,1387,1433,False,-0.362,-0.362
142459,1178,1434,False,-0.317,-0.317
142460,1139,1437,False,-0.176,-0.176
142461,1301,1448,False,0.13,0.13
142462,1108,1212,True,0.321,0.321
142463,1106,1115,False,0.172,0.172
142464,1126,1313,True,-0.084,-0.084
142465,1137,1250,True,0.036,0.036
142466,1151,1459,True,0.411,0.411
142467,1152,1167,False,-0.69,-0.69
142468,1190,1440,True,0.434,0.434
142469,1202,1359,True,0.129,0.129
142470,1197,1214,False,-0.445,-0.445
142471,1230,1309,True,0.301,0.301
142472,1271,1288,True,0.023,0.023
142473,1193,1284,False,-0.2,-0.2
142474,1105,1290,False,0.128,0.128
142475,1300,1366,True,-0.138,-0.138
142476,1299,1354,False,-0.225,-0.225
142477,1358,1368,True,0.194,0.194
142478,1238,1380,False,-0.082,-0.082
142479,1249,1394,False,-0.498,-0.498
142480,1422,1441,False,-0.054,-0.054
142481,1101,1322,True,0.125,0.125
142482,1107,1306,True,0.156,0.156
142483,1116,1281,True,0.177,0.177
142484,1123,1444,True,0.214,0.214
142485,1132,1325,True,-0.207,-0.207
142486,1103,1141,False,0.275,0.275
142487,1145,1171,False,0.091,0.091
142488,1172,1173,False,-0.168,-0.168
142489,1138,1185,False,0.093,0.093
142490,1179,1191,False,-0.527,-0.527
142491,1203,1269,True,0.259,0.259
142492,1243,1403,True,-0.098,-0.098
142493,1245,1275,True,0.206,0.206
142494,1246,1280,True,0.313,0.313
142495,1268,1276,False,0.114,0.114
142496,1296,1405,True,0.07,0.07
142497,1278,1304,False,-0.213,-0.213
142498,1321,1458,True,0.0,0.0
142499,1166,1344,False,-0.134,-0.134
142500,1229,1356,False,-0.14,-0.14
142501,1146,1372,False,-0.571,-0.571
